# written by a dog's breakfast of mtpy (Kirkby et al.) and pandas assembled Oliver Azevedo, plus M3D from University of Alberta, 2018. Based on M3DET by Ersan Turkoglu (2006).
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 10.0836 -85.3647
> 35 36
140.3005 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 1.387116 0.5773944 0.06952809073428841
140.3005 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -0.6066336 -0.5376463 0.030324504117495446
140.3005 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -0.01689759 -0.08545519 0.003463101395463769
225.3933 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 0.223992 0.4535799 0.04486686582772192
225.3933 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 1.225256 0.4770127 0.06113711057856496
225.3933 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -0.4719843 -0.3690547 0.023608967576260353
225.3933 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY 0.01693587 -0.09799301 0.003455392708686285
362.0958 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 0.1139288 0.3222502 0.022715248625536096
362.0958 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 1.034057 0.4640415 0.05167746156390212
362.0958 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -0.3918274 -0.2509846 0.019588010193114527
362.0958 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY 0.04989037 -0.0736547 0.009985690012147021
581.7099 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 0.04921964 0.2375192 0.009797015753057522
581.7099 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 0.8413762 0.4875195 0.04215561718540187
581.7099 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -0.3393772 -0.2028548 0.016971710167991438
581.7099 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY 0.07455527 -0.06888633 0.014988141563420107
934.5183 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 0.0009804448 0.1890274 0.007512140028018519
934.5183 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 0.6616595 0.4722199 0.033106799387621254
934.5183 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -0.2983188 -0.1786754 0.014909534367617506
934.5183 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY 0.1180476 -0.0628313 0.023609265764350976
1501.31 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX -0.02401783 0.150475 0.024597767415645518
1501.31 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 0.4459068 0.4313486 0.03809371989309883
1501.31 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -0.2390221 -0.1384464 0.011872012964343542
1501.31 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY 0.104513 -0.01724815 0.021224371420011687
2411.864 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX -0.05293012 0.05449428 0.024263342256798954
2411.864 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 0.2868747 0.3276572 0.03991605672492904
2411.864 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -0.1724301 -0.1089878 0.011500405174998311
2411.864 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY 0.11382 0.0118394 0.0222676637807837
0.001 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXX -44.10315 20.65964 8.941759850395094
0.001 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXY 722.5262 601.9818 36.15298004984519
0.001 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYX -552.0476 -588.1144 27.269340054430376
0.001 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYY -49.72316 -85.75735 9.98927712547167
0.001606506 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXX -39.17386 2.702514 7.7865903095826
0.001606506 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXY 591.3362 486.4466 29.583005799964152
0.001606506 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYX -433.279 -446.0244 21.641087563328057
0.001606506 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYY -17.8005 -68.75766 3.5759831725505764
